movieId,mean,count,weighted_score,title,genres,IMAX,Children,Action,Fantasy,Thriller,Sci-Fi,Comedy,Film-Noir,(no genres listed),Documentary,Animation,Horror,Adventure,Romance,Crime,Mystery,War,Musical,Drama,Western
215,3.885159010600707,283,3.851048399093887,Before Sunrise (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
216,3.221461187214612,438,3.2411926258897146,Billy Madison (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2.5555555555555554,54,2.903311296623649,"Babysitter, The (1995)",Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,3.3211009174311927,218,3.346282858533817,Boys on the Side (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
219,3.5,32,3.5141636921997828,"Cure, The (1995)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,3.4869281045751634,306,3.4907087765368647,Circle of Friends (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
223,3.87648927720413,1259,3.868408183798593,Clerks (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3.464503042596349,493,3.468218257966322,Don Juan DeMarco (1995),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
225,3.3333333333333335,648,3.3420031694931955,Disclosure (1994),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,2.970472440944882,254,3.0295005243534736,Drop Zone (1994),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,3.656,125,3.6314719284928163,Death and the Maiden (1994),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,3.6282722513089007,382,3.621063468243657,Dolores Claiborne (1995),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,2.8669994128009395,1703,2.878464021302012,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
232,4.041925465838509,322,3.9982333776033707,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
233,3.532258064516129,186,3.5318432820203083,Exotica (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,2.7,170,2.8243907445819323,Exit to Eden (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,3.619158878504673,856,3.6161152922306847,Ed Wood (1994),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
236,3.316745655608215,633,3.326362215560161,French Kiss (1995),Action|Comedy|Romance,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
237,3.2507462686567163,335,3.2736387641544833,Forget Paris (1995),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
238,3.0377358490566038,53,3.215399384534777,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
239,3.0174418604651163,172,3.0934561827543887,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
242,3.4384615384615387,65,3.467138409646174,Farinelli: il castrato (1994),Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
246,4.085687382297552,531,4.055932529262721,Hoop Dreams (1994),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,3.90609756097561,410,3.8804048839008782,Heavenly Creatures (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
248,3.0053475935828877,187,3.077779488093947,Houseguest (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,3.6785714285714284,266,3.66343969228509,Immortal Beloved (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250,3.021276595744681,47,3.219196739173851,Heavyweights (Heavy Weights) (1995),Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,3.1885714285714286,525,3.2069876557052006,I.Q. (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
253,3.502405498281787,1455,3.502948248428543,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254,3.0365853658536586,41,3.2447626607941764,Jefferson in Paris (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,2.2611940298507465,67,2.6533829785194487,"Jerky Boys, The (1995)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2.7650375939849625,532,2.8058330051893,Junior (1994),Comedy|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3.4794871794871796,195,3.4861251062950513,Just Cause (1995),Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,2.6927083333333335,96,2.891890070764972,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
259,3.146788990825688,109,3.2293392008373134,Kiss of Death (1995),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
260,4.189457202505219,2874,4.182637103621345,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
261,3.6231751824817517,548,3.6183012957030907,Little Women (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,3.797872340425532,235,3.767464712892025,"Little Princess, A (1995)",Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,3.845528455284553,615,3.8308188355292816,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
266,3.4864029666254637,809,3.487935815156599,Legends of the Fall (1994),Drama|Romance|War|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
267,2.864102564102564,195,2.952791772961718,Major Payne (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3.3815789473684212,38,3.4467374840645078,Little Odessa (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
269,3.5357142857142856,42,3.533029846060924,My Crazy Life (Mi vida loca) (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,3.2364864864864864,74,3.3209437395806396,Love Affair (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
271,3.2295081967213113,61,3.328331306773478,Losing Isaiah (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,3.7670025188916876,397,3.7503001145582826,"Madness of King George, The (1994)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
273,3.1683673469387754,392,3.194024049564897,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274,2.957627118644068,59,3.150316279959399,Man of the House (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2.669230769230769,65,2.9408226201724896,Mixed Nuts (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,3.014388489208633,278,3.0645394445337226,Milk Money (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
277,3.3663883089770357,479,3.3759885047473217,Miracle on 34th Street (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,2.9461538461538463,65,3.130296304383016,Miami Rhapsody (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3.7333333333333334,60,3.665312765737628,My Family (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,3.7196969696969697,264,3.7002658126407706,Murder in the First (1995),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,3.7822966507177034,209,3.7505361879346717,Nobody's Fool (1994),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
282,3.3572593800978794,613,3.3652848350177083,Nell (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,3.266148814390842,1223,3.2724486423913697,Natural Born Killers (1994),Action|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,3.3972972972972975,185,3.4157123205413327,Only You (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
290,4.044776119402985,201,3.9778274844865216,Once Were Warriors (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
291,2.2222222222222223,45,2.74504198555182,Poison Ivy II (1996),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,3.4045718432510887,1378,3.407228798946297,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,4.074210139603233,1361,4.062457332075044,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
294,3.125,44,3.2888939042754934,"Perez Family, The (1995)",Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
296,4.153516295025729,3498,4.148208092096481,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
299,3.805755395683453,139,3.756675437375068,Priest (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,3.6752577319587627,1067,3.67126540466398,Quiz Show (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,3.7531645569620253,79,3.6915426506090507,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,3.1066481994459836,361,3.139074549658278,"Quick and the Dead, The (1995)",Action|Thriller|Western,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,2.6191709844559585,193,2.7416060489524057,Ready to Wear (Pret-A-Porter) (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,4.043421052631579,380,4.005800363210699,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,3.927113702623907,343,3.8951156807409824,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,3.9466911764705883,272,3.905225658663532,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
312,2.7094594594594597,74,2.94594373958064,Stuart Saves His Family (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3.1484375,64,3.2699803076211333,"Swan Princess, The (1994)",Animation|Children,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314,3.8438914027149322,221,3.806287445882018,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
315,2.888135593220339,590,2.919158304703849,"Specialist, The (1994)",Action|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316,3.3120212139068945,1697,3.3157951064947233,Stargate (1994),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
317,3.169811320754717,848,3.18209356368609,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
318,4.469993781094527,3216,4.46129949134824,"Shawshank Redemption, The (1994)",Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
319,3.7808988764044944,356,3.7613423547056644,Shallow Grave (1994),Comedy|Drama|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
321,3.6923076923076925,52,3.6326603526388603,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,3.6815286624203822,157,3.6571024006223882,Swimming with Sharks (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
325,2.5701754385964914,57,2.9008982634067415,National Lampoon's Senior Trip (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,3.972972972972973,74,3.8449822011191013,To Live (Huozhe) (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327,2.875,376,2.923345194375336,Tank Girl (1995),Action|Comedy|Sci-Fi,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,3.106299212598425,127,3.187121967620296,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
329,3.3388134381701216,1399,3.3428118606832653,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
330,2.8636363636363638,66,3.071647384545693,Tales from the Hood (1995),Action|Crime|Horror,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
332,2.7542372881355934,118,2.911338844029639,Village of the Damned (1995),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333,3.419928825622776,562,3.425469846142545,Tommy Boy (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,3.963855421686747,83,3.8484791939503236,Vanya on 42nd Street (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
337,3.708826695371367,929,3.7032097486093707,What's Eating Gilbert Grape (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,2.9502074688796682,241,3.0143105126065928,Virtuosity (1995),Action|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,3.4698697068403908,1228,3.4712862868969685,While You Were Sleeping (1995),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
340,3.3266666666666667,75,3.3845537992036814,"War, The (1994)",Adventure|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
342,3.576539101497504,601,3.574291836634527,Muriel's Wedding (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2.5306122448979593,49,2.9098499862833735,"Baby-Sitters Club, The (1995)",Children,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2.9694789081885857,2015,2.9776910263649814,Ace Ventura: Pet Detective (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,3.6951219512195124,533,3.686284456334612,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
346,3.2569444444444446,72,3.3370406756508486,Backbeat (1993),Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
347,3.4871794871794872,78,3.4988717492258012,Bitter Moon (1992),Drama|Film-Noir|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
348,3.781395348837209,430,3.7649524976443187,Bullets Over Broadway (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,3.6335095836087246,1513,3.6314829221752345,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
350,3.4853113983548765,851,3.4868083415622997,"Client, The (1994)",Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
351,3.2131147540983607,183,3.257643891626228,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
352,3.4545454545454546,77,3.4754967188447337,Crooklyn (1994),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
353,3.527683615819209,885,3.5277356818758325,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,3.421875,64,3.456150520387091,Cobb (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,2.474609375,512,2.5329855146058793,"Flintstones, The (1994)",Children|Comedy|Fantasy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,4.056530494821634,3476,4.052018867346374,Forrest Gump (1994),Comedy|Drama|Romance|War,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
357,3.643344709897611,1465,3.641055618004272,Four Weddings and a Funeral (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
358,3.2110091743119265,109,3.279698913067529,Higher Learning (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,2.6565217391304348,115,2.8370906821819757,I Love Trouble (1994),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,3.4191176470588234,272,3.4300600957496243,It Could Happen to You (1994),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
362,3.4250645994832043,387,3.432561508192774,"Jungle Book, The (1994)",Adventure|Children|Romance,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
363,4.2368421052631575,38,3.924678660535096,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
364,3.7819042871385844,2006,3.778181802021801,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
365,3.0698924731182795,93,3.181936170051923,Little Buddha (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366,3.0338345864661656,133,3.125019318505439,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
367,3.1892857142857145,1820,3.1947989994142634,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
368,3.445287107258938,923,3.4479309012763757,Maverick (1994),Adventure|Comedy|Western,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
369,3.377049180327869,61,3.427232405674577,Mrs. Parker and the Vicious Circle (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,3.009234828496042,758,3.029033183904044,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,3.275,220,3.3055125956655464,"Paper, The (1994)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
372,3.298099762470309,421,3.313477048595092,Reality Bites (1994),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
373,3.7814207650273226,183,3.7459068024243503,Red Rock West (1992),Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2.409465020576132,243,2.5325206920014156,Richie Rich (1994),Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,3.3170940170940173,585,3.3274441445794904,"River Wild, The (1994)",Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,3.511633211678832,2192,3.511871354147788,Speed (1994),Action|Romance|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,3.175373134328358,134,3.240110664124308,Speechless (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
379,2.797153024911032,281,2.867775398444973,Timecop (1994),Action|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,3.4852682497801233,2274,3.4858412104671817,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
381,3.3597560975609757,246,3.3781816989724147,When a Man Loves a Woman (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
382,3.072992700729927,274,3.11802022669864,Wolf (1994),Drama|Horror|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
383,3.306083650190114,263,3.3289356618306707,Wyatt Earp (1994),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,2.883720930232558,43,3.149015738580637,Bad Company (1995),Action|Crime|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
387,2.590909090909091,33,3.0377483954981988,"Low Down Dirty Shame, A (1994)",Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,3.5930232558139537,43,3.5668239577587197,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
393,1.6666666666666667,96,2.1101440390189405,Street Fighter (1994),Action|Adventure|Fantasy,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,2.3564102564102565,195,2.5127917729617177,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,3.39247311827957,93,3.425838609076313,In the Mouth of Madness (1995),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
408,3.1842105263157894,38,3.3364433664174484,8 Seconds (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,3.006004366812227,916,3.0225984660849754,Addams Family Values (1993),Children|Comedy|Fantasy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,3.5506072874493926,247,3.54829656648515,"Age of Innocence, The (1993)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,2.8266253869969042,323,2.8863403652022286,Airheads (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2.7745098039215685,51,3.0540512211899573,"Air Up There, The (1994)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2.7797619047619047,168,2.8933239844261944,Another Stakeout (1993),Comedy|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2.7578947368421054,95,2.9430251913310923,Bad Girls (1994),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,3.5755813953488373,172,3.568703707506864,Barcelona (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
418,2.4302325581395348,43,2.8818924509094046,Being Human (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,2.4125,240,2.5365857367273574,"Beverly Hillbillies, The (1993)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2.777188328912467,754,2.8059670266790646,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
421,3.4080459770114944,87,3.4391294779178336,Black Beauty (1994),Adventure|Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
422,3.168831168831169,77,3.26988924220922,Blink (1994),Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,3.0271317829457365,129,3.1218751504175257,Blown Away (1994),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2.597826086956522,46,2.9655019594261383,Blue Chips (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,3.4537037037037037,54,3.4806922490046017,Blue Sky (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
426,3.1558823529411764,170,3.2118907445819325,Body Snatchers (1993),Horror|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
427,2.5833333333333335,180,2.718467375792317,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
428,3.8442307692307693,260,3.8116487893668505,"Bronx Tale, A (1993)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,2.4050632911392404,79,2.7144784304255642,Cabin Boy (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,3.7660332541567696,421,3.7502841439387726,Carlito's Way (1993),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
432,2.768702290076336,655,2.802011896228302,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
433,3.0350877192982457,57,3.205495964556167,Clean Slate (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,3.0697852760736195,1304,3.080118552411084,Cliffhanger (1993),Action|Adventure|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
